id,catalogLevelId,subjectName,period,coverageStatus,units,moduleIndexCount,lessonsActivities,objectives,competencies,officialSource,structuredContent,themes,missingReason,applicability,expectedBasis,documentaryUsable,assessmentGuidance,locators,validatedFor
"annual-scope-v1-fr-secondary-3e-arabe","fr-secondary-3e","Arabe","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-46"",""url"":""https://files.minesec.gov.cm/2m/programme_Arabe_4eme3eme.pdf"",""version"":""d4f6487f30cba9e57b983656729cb09a4555d72ea9c8022d79063950cd667524""}]","[""annual-gap-v1-fr-secondary-3e-46-conditional""]","[""Arabe : communication courante""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 16, 17; Couverture PDF p.1 : Arabe 4e/3e.""]",""
"annual-scope-v1-fr-secondary-3e-espagnol","fr-secondary-3e","Espagnol","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-48"",""url"":""https://files.minesec.gov.cm/2o/programme_Espagnol_4eme3eme.pdf"",""version"":""81a2b14d42e7272a2c731330bed38a9a9f737756ffe32e54e241ccfdf1af45ba""}]","[""annual-gap-v1-fr-secondary-3e-48-conditional""]","[""Espagnol : contacts sociaux""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 24; Couverture PDF p.1 : Espagnol 4e/3e.""]",""
"annual-scope-v1-fr-secondary-3e-chinois","fr-secondary-3e","Chinois","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-47"",""url"":""https://files.minesec.gov.cm/2n/programme_CHINOIS_4eme3eme.pdf"",""version"":""981102cf58a22c0971e22ba4c2ebc8f4031048ebac852fc17984a1cc17d269b6""}]","[""annual-gap-v1-fr-secondary-3e-47-conditional""]","[""Chinois : vie familiale et sociale""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 22; Couverture PDF p.1 : Chinois 4e/3e.""]",""
"annual-scope-v1-fr-secondary-3e-latin-grec","fr-secondary-3e","Latin-Grec","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-49"",""url"":""https://files.minesec.gov.cm/2p/Latin_Grec.pdf"",""version"":""aa650becea7a0939fe35d4255611c126fdba94216a2823f85f2c35fe470cf388""}]","[""annual-gap-v1-fr-secondary-3e-49-conditional""]","[""Latin : vie économique""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 26, 27; Couverture PDF p.1 : Latin-Grec 4e/3e.""]",""
"annual-scope-v1-fr-secondary-2nde-anglais","fr-secondary-2nde","Anglais","YEAR","PENDING_SOURCE","0","0","0","0","0","[{""id"":""minesec-76"",""url"":""https://files.minesec.gov.cm/4s/ANGLAIS_SYLLABUS_2DE_edited.pdf"",""version"":""49607b27a03dcd82cee30fbeeac5a9fa74cab3dcd60013600f13a7a5037eeee7""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","false","[]","[]",""
"annual-scope-v1-fr-secondary-2nde-informatique","fr-secondary-2nde","Informatique","YEAR","PARTIAL_BLOCKING","2","0","0","2","2","[{""id"":""minesec-79"",""url"":""https://files.minesec.gov.cm/4v/programme_seconde_A.pdf"",""version"":""e0227dfa71087e142f686ac96b4c0af42bdb7f64f25deb36e1435310e83587ce""},{""id"":""minesec-80"",""url"":""https://files.minesec.gov.cm/4w/programme_seconde_C.pdf"",""version"":""8520bb291565e1ab4a543e0497c4911785393b6e08068d175198c445dbd0ee00""}]","[""annual-gap-v1-fr-secondary-2nde-79-conditional"",""annual-gap-v1-fr-secondary-2nde-80-conditional""]","[""Informatique : multimédia et réseaux sociaux"",""Informatique : infographie et communication numérique""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 3, 4; PDF p.1 : Programme informatique Seconde A, tableau du module 1 ; cinq pages de tableaux."",""PDF 3, 4; PDF p.1 : Programme informatique Seconde C, tableau du module 1 ; cinq pages de tableaux.""]",""
"annual-scope-v1-fr-secondary-2nde-svteehb","fr-secondary-2nde","SVTEEHB","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-146"",""url"":""https://files.minesec.gov.cm/iu/Programme_de__SVTEEHB_Classe_de_2nde.pdf"",""version"":""c37fdb268904e06b19ee956e68cce17cc288fb53ea413e0d9fa3b31f796aa0cd""}]","[""annual-gap-v1-fr-secondary-2nde-146-conditional""]","[""SVTEEHB : vivant, santé, environnement, biotechnologie""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 3, 5; Couverture PDF p.1 : SVTEEHB Seconde C.""]",""
"annual-scope-v1-fr-secondary-2nde-education-artistique","fr-secondary-2nde","Éducation artistique","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-144"",""url"":""https://files.minesec.gov.cm/is/Programme_des_arts_2nde.pdf"",""version"":""647eb0122908301e49b76ef434af6e24c0d19cedbd5a631a00ab6a897d976a84""}]","[""annual-gap-v1-fr-secondary-2nde-144-conditional""]","[""Éducation artistique : profil de sortie""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 3, 4, 5; Couverture PDF p.1 : éducation artistique, Secondes A1/A2/A3/A4.""]",""
"annual-scope-v1-fr-secondary-2nde-chimie","fr-secondary-2nde","Chimie","YEAR","PENDING_SOURCE","0","0","0","0","0","[{""id"":""minesec-147"",""url"":""https://files.minesec.gov.cm/iv/Projet_de_programme_de_chimie_2nde_C-_Final.pdf"",""version"":""ab086b94c3c655b66d0c9ccbcec98055ed4634cd1574da52e590c292f0cfa0df""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","false","[]","[]",""
"annual-scope-v1-fr-secondary-2nde-physique","fr-secondary-2nde","Physique","YEAR","PENDING_SOURCE","0","0","0","0","0","[{""id"":""minesec-148"",""url"":""https://files.minesec.gov.cm/iw/Projet_de_programme_de_Physique_2nde_C_-_Final.pdf"",""version"":""ea434ca8a94b2b0ca2d2e769a41f8534660e02cf3bd61fb8f70c2e852834adca""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","false","[]","[]",""
"annual-scope-v1-fr-secondary-terminale-histoire","fr-secondary-terminale","Histoire","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-200"",""url"":""https://files.minesec.gov.cm/jm/PROGRAMME_HISTOIRE_Tle-ESG.pdf"",""version"":""645c25956acb2cceee2cef35629348e7dc2363f054acc7e9b7d558be7b28491e""}]","[""annual-gap-v1-fr-secondary-terminale-200-conditional""]","[""Histoire : décolonisation et conflits""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 11, 12; Couverture PDF p.1 : Histoire Terminale ESG.""]",""
"annual-scope-v1-fr-secondary-terminale-geographie","fr-secondary-terminale","Géographie","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-202"",""url"":""https://files.minesec.gov.cm/jo/PROGRAMME_GEO_Tle-ESG.pdf"",""version"":""7c66c838011881c44d020c8212b57078e00dd3100bfab431ac10032bbacd7fe3""}]","[""annual-gap-v1-fr-secondary-terminale-202-conditional""]","[""Géographie : Cameroun et mondialisation""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 3, 4; Couverture PDF p.1 : Géographie Terminale ESG.""]",""
"annual-scope-v1-fr-secondary-terminale-informatique","fr-secondary-terminale","Informatique","YEAR","PARTIAL_BLOCKING","2","0","0","2","2","[{""id"":""minesec-195"",""url"":""https://files.minesec.gov.cm/jh/programme_Terminales_A_06_08_2020.pdf"",""version"":""edd57aa4b50d94fc3f5b516ba48d82cc5c3922ea9e799c355bdf4473dcf30f68""},{""id"":""minesec-196"",""url"":""https://files.minesec.gov.cm/ji/programme_T_CDE_06_08_2020.pdf"",""version"":""e87218788ca22b3f263623114cfdf2b7427f14a39e2f363b12f1e82c6766dbe8""}]","[""annual-gap-v1-fr-secondary-terminale-195-conditional"",""annual-gap-v1-fr-secondary-terminale-196-conditional""]","[""Informatique : protection des systèmes"",""Informatique : tableur""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 11; Couverture PDF p.1 : Informatique Terminale A/ABI/SH/AC."",""PDF 11; Couverture PDF p.1 : Informatique Terminale C/D/E.""]",""
"annual-scope-v1-en-secondary-form1-computer-science","en-secondary-form1","Computer Science","YEAR","PARTIAL_BLOCKING","1","1","0","1","1","[{""id"":""minesec-2"",""url"":""https://files.minesec.gov.cm/c/Computer_Science__Sylabus_Form1_2_11_aout_2014_mbalmayo.pdf"",""version"":""d10490fa98c15fe4a561408eb3b42726356f87f2f5536232141ba215ba2d2d11""}]","[""annual-gap-v1-en-secondary-form1-2-1"",""annual-gap-v1-en-secondary-form1-2-2""]","[""Computing environment"",""Hardware, software and basic concepts""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18; module index; Couverture PDF p.1 : Computer Science Form One/Two."",""PDF 18; module index; Couverture PDF p.1 : Computer Science Form One/Two.""]",""
"annual-scope-v1-en-secondary-form1-mathematics","en-secondary-form1","Mathematics","YEAR","PARTIAL_BLOCKING","4","0","0","4","4","[{""id"":""minesec-8"",""url"":""https://files.minesec.gov.cm/i/Maths_syllabus_mbalmayo.pdf"",""version"":""ea6a51e29b09f6fcf8284209b60cf4e850cfb8068fa6f21b7fcfaaa8263ce123""}]","[""minesec-8-en-secondary-form1-module-1"",""minesec-8-en-secondary-form1-module-2"",""minesec-8-en-secondary-form1-module-3"",""minesec-8-en-secondary-form1-module-4""]","[""Numbers and operations"",""Plane shapes"",""Solid shapes"",""Elementary statistics""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""Comprehensive module table, Form 1 rows"",""Comprehensive module table, Form 1 rows"",""Comprehensive module table, Form 1 rows"",""Comprehensive module table, Form 1 rows""]",""
"annual-scope-v1-en-secondary-form1-biology","en-secondary-form1","Biology","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-5"",""url"":""https://files.minesec.gov.cm/f/CBA.pdf"",""version"":""81a6f1e193ac0d59b37d655d6a6abdfb1b7b6a93dfc71e5d0a52d2bf4eeada81""}]","[""annual-gap-v1-en-secondary-form1-5-opening""]","[""Living world — shared introductory framework""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 19, 20; Couverture PDF p.1 : Biology Form 1/2.""]",""
"annual-scope-v1-en-secondary-form1-physics","en-secondary-form1","Physics","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-10"",""url"":""https://files.minesec.gov.cm/1M/NEW_FORM_ONE_AND_FORM_TWO_SYLLABUS1.pdf"",""version"":""17704bfd54400210c3e0f591f62dc5d5206eb09b2e2da5a753226abe2c057c06""}]","[""annual-gap-v1-en-secondary-form1-10-opening""]","[""Scientific methods""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 21, 22; Couverture PDF p.1 : Physics Form 1/2.""]",""
"annual-scope-v1-en-secondary-form2-computer-science","en-secondary-form2","Computer Science","YEAR","PARTIAL_BLOCKING","1","1","0","1","1","[{""id"":""minesec-2"",""url"":""https://files.minesec.gov.cm/c/Computer_Science__Sylabus_Form1_2_11_aout_2014_mbalmayo.pdf"",""version"":""d10490fa98c15fe4a561408eb3b42726356f87f2f5536232141ba215ba2d2d11""}]","[""annual-gap-v1-en-secondary-form2-2-1"",""annual-gap-v1-en-secondary-form2-2-2""]","[""Organising and using computer resources"",""Searching and communicating online""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18; module index; Couverture PDF p.1 : Computer Science Form One/Two."",""PDF 18; module index; Couverture PDF p.1 : Computer Science Form One/Two.""]",""
"annual-scope-v1-en-secondary-form2-mathematics","en-secondary-form2","Mathematics","YEAR","PARTIAL_BLOCKING","5","0","0","5","5","[{""id"":""minesec-8"",""url"":""https://files.minesec.gov.cm/i/Maths_syllabus_mbalmayo.pdf"",""version"":""ea6a51e29b09f6fcf8284209b60cf4e850cfb8068fa6f21b7fcfaaa8263ce123""}]","[""minesec-8-en-secondary-form2-module-1"",""minesec-8-en-secondary-form2-module-2"",""minesec-8-en-secondary-form2-module-3"",""minesec-8-en-secondary-form2-module-4"",""minesec-8-en-secondary-form2-module-5""]","[""Numbers and operations"",""Plane shapes"",""Solid shapes"",""Data and probability"",""Introductory algebra""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""Comprehensive module table, Form 2 rows"",""Comprehensive module table, Form 2 rows"",""Comprehensive module table, Form 2 rows"",""Comprehensive module table, Form 2 rows"",""Comprehensive module table, Form 2 rows""]",""
"annual-scope-v1-en-secondary-form2-biology","en-secondary-form2","Biology","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-5"",""url"":""https://files.minesec.gov.cm/f/CBA.pdf"",""version"":""81a6f1e193ac0d59b37d655d6a6abdfb1b7b6a93dfc71e5d0a52d2bf4eeada81""}]","[""annual-gap-v1-en-secondary-form2-5-opening""]","[""Living world — shared introductory framework""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 19, 20; Couverture PDF p.1 : Biology Form 1/2.""]",""
"annual-scope-v1-en-secondary-form2-physics","en-secondary-form2","Physics","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-10"",""url"":""https://files.minesec.gov.cm/1M/NEW_FORM_ONE_AND_FORM_TWO_SYLLABUS1.pdf"",""version"":""17704bfd54400210c3e0f591f62dc5d5206eb09b2e2da5a753226abe2c057c06""}]","[""annual-gap-v1-en-secondary-form2-10-opening""]","[""Scientific methods""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 30; Couverture PDF p.1 : Physics Form 1/2.""]",""
"annual-scope-v1-en-secondary-form3-mathematics","en-secondary-form3","Mathematics","YEAR","PARTIAL_BLOCKING","5","0","0","5","5","[{""id"":""minesec-62"",""url"":""https://files.minesec.gov.cm/4e/Math_syllabus_for_forma_3.pdf"",""version"":""bb223c3a4ca837ba132bc8b766d2c76130c05005be061f6dbcc893dbf56e7676""}]","[""minesec-62-en-secondary-form3-module-1"",""minesec-62-en-secondary-form3-module-2"",""minesec-62-en-secondary-form3-module-3"",""minesec-62-en-secondary-form3-module-4"",""minesec-62-en-secondary-form3-module-5""]","[""Numbers and sets"",""Plane geometry"",""Solid shapes"",""Data and probability"",""Algebraic reasoning""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""Comprehensive module table, Form 3 rows"",""Comprehensive module table, Form 3 rows"",""Comprehensive module table, Form 3 rows"",""Comprehensive module table, Form 3 rows"",""Comprehensive module table, Form 3 rows""]",""
"annual-scope-v1-en-secondary-form3-computer-science","en-secondary-form3","Computer Science","YEAR","PARTIAL_BLOCKING","1","1","0","1","1","[{""id"":""minesec-59"",""url"":""https://files.minesec.gov.cm/2z/Computer_Science_Syllabus_F3_4_5.pdf"",""version"":""ae22083710bf694539c1f37d250435670ffb2dc77a33bf4cd264b3d932d70691""}]","[""annual-gap-v1-en-secondary-form3-59-1"",""annual-gap-v1-en-secondary-form3-59-2""]","[""Operating systems and networks"",""Applications and algorithms""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 18; module index; Couverture PDF p.1 : Computer Science Forms III/IV/V ; sommaire p.14."",""PDF 18; module index; Couverture PDF p.1 : Computer Science Forms III/IV/V ; sommaire p.14.""]",""
"annual-scope-v1-en-secondary-form3-french","en-secondary-form3","French","YEAR","PARTIAL_BLOCKING","5","0","1","5","5","[{""id"":""minesec-57"",""url"":""https://files.minesec.gov.cm/2x/FRENCH_AS_SECOND_LANGUAGE_Form_3,__4_et_5_burnable.pdf"",""version"":""9934c5735e1951e6c3a0b101f1e6805423f24798564c68f597d7aafbcfbf4cea""}]","[""annual-gap-v1-en-secondary-form3-57-1"",""annual-gap-v1-en-secondary-form3-57-2"",""annual-gap-v1-en-secondary-form3-57-3"",""annual-gap-v1-en-secondary-form3-57-4"",""annual-gap-v1-en-secondary-form3-57-5""]","[""Vie familiale et intégration"",""Environnement et santé"",""Citoyenneté et ouverture"",""Économie et travail"",""Communication et TIC""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 24; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 26; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 28; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 30; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V."",""PDF 32; module index; Couverture PDF p.1 : Français deuxième langue Forms III/IV/V.""]",""
"annual-scope-v1-en-secondary-form3-physics","en-secondary-form3","Physics","YEAR","PARTIAL_BLOCKING","1","0","0","1","1","[{""id"":""minesec-63"",""url"":""https://files.minesec.gov.cm/4f/PHYSICS_teaching__SYLLABUS_FOR_FORM_THREE_TO_FIVE_final.pdf"",""version"":""3bb72390b762a074ba06fbc0e422ec247bb1f55aa0cf247fa7a14e8874b6478e""}]","[""annual-gap-v1-en-secondary-form3-63-opening""]","[""Physical quantities and measurement""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 28; Couverture PDF p.1 : Physics Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form3-chemistry","en-secondary-form3","Chemistry","YEAR","PENDING_SOURCE","0","0","0","0","0","[{""id"":""minesec-64"",""url"":""https://files.minesec.gov.cm/4g/Syllabus_anglophone_chemistry.pdf"",""version"":""b654814a359c3bdb72457884e2d3514b010308a0fe6ebbf13942480c66048443""}]","[]","[]","Source définitive exploitable absente, contradictoire ou projet : voir le registre des pièces.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","false","[]","[]",""
"annual-scope-v1-en-secondary-form3-biology","en-secondary-form3","Biology","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-69"",""url"":""https://files.minesec.gov.cm/4l/BIO_F_3-4-5.pdf"",""version"":""4d77a1caaccd55a78d3dd831704204732ac8108fb030064bbdda5d305d93ccd5""}]","[""annual-gap-v1-en-secondary-form3-69-1"",""annual-gap-v1-en-secondary-form3-69-2"",""annual-gap-v1-en-secondary-form3-69-3""]","[""Living world"",""Health education"",""Environment and sustainable development""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 21; module index; Couverture PDF p.1 : Biology Forms 3/4/5."",""PDF 25; module index; Couverture PDF p.1 : Biology Forms 3/4/5."",""PDF 27; module index; Couverture PDF p.1 : Biology Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form3-citizenship-education","en-secondary-form3","Citizenship Education","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-72"",""url"":""https://files.minesec.gov.cm/4o/CIT._EDUC.-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""6e18dd1a1cc4d83e7a658309c1a34c8bcdb5dce0b4f332b8a5b594e3319afecb""}]","[""annual-gap-v1-en-secondary-form3-72-1"",""annual-gap-v1-en-secondary-form3-72-2"",""annual-gap-v1-en-secondary-form3-72-3""]","[""School environment"",""Family and its environment"",""Administrative organisation of Cameroon""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 35; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5."",""PDF 37; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5."",""PDF 40; module index; Couverture PDF p.1 : Citizenship Education Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form3-economics","en-secondary-form3","Economics","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-73"",""url"":""https://files.minesec.gov.cm/4p/ECONS-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""ca49603e09aefb77d62d3ea9a1e2457aa00b70cbb5e2affcea1d7523a2dc35c4""}]","[""annual-gap-v1-en-secondary-form3-73-1"",""annual-gap-v1-en-secondary-form3-73-2"",""annual-gap-v1-en-secondary-form3-73-3""]","[""Resource allocation"",""Resources in production"",""Distribution of goods and services""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 36; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 38; module index; Couverture PDF p.1 : Economics Forms 3/4/5."",""PDF 42; module index; Couverture PDF p.1 : Economics Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form3-geography","en-secondary-form3","Geography","YEAR","PARTIAL_BLOCKING","1","2","0","1","1","[{""id"":""minesec-74"",""url"":""https://files.minesec.gov.cm/4q/GEOG-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""f67835e8f2d79e316ef88b7bda9327782cff07fb8cb073295473cc90f23f0ac9""}]","[""annual-gap-v1-en-secondary-form3-74-1"",""annual-gap-v1-en-secondary-form3-74-2"",""annual-gap-v1-en-secondary-form3-74-3""]","[""Earth in the universe"",""Natural processes and hazards"",""Weather and climate""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 36; module index; Couverture PDF p.1 : Geography Forms 3/4/5."",""PDF 40; module index; Couverture PDF p.1 : Geography Forms 3/4/5."",""PDF 50; module index; Couverture PDF p.1 : Geography Forms 3/4/5.""]",""
"annual-scope-v1-en-secondary-form3-history","en-secondary-form3","History","YEAR","PARTIAL_BLOCKING","1","1","0","1","1","[{""id"":""minesec-75"",""url"":""https://files.minesec.gov.cm/4r/HIST-_FORMS_3-5__GENERAL_EDUCATION_(COMPLETE).pdf"",""version"":""9ff5c6748ea02b702005191b283f49ab692295c8546e64c2c661e2df1b7f57ad""}]","[""annual-gap-v1-en-secondary-form3-75-1"",""annual-gap-v1-en-secondary-form3-75-2""]","[""European activity and colonisation in Africa"",""First World War and its consequences""]","Synthèses et objectifs partiels ; les leçons et ressources détaillées restent à structurer.","DOCUMENTARY_ONLY_LOCAL_TEACHING_NOT_ESTABLISHED","MINESEC_DOCUMENTED_CANDIDATE_NOT_MANDATORY_SUBJECT","true","[]","[""PDF 36; module index; Couverture PDF p.1 : History Forms 3/4/5."",""PDF 43; module index; Couverture PDF p.1 : History Forms 3/4/5.""]",""
